Run_ID,Experiment,Replica,Tool_ID,Group,Subgroup,Position,Condition,TCond,Machined_length,Init_diameter,Final_diameter,CTime,R_measurement,ap,vc,f,Ra,Rz,Rsk,Rku,RSm,Rt,Fx,Fy,Fz,F,source_file,Exp
1_051_B1_7_f,1.0,2,51,1,3,f,7,0.0,12,90.9,90.4,na,5,0.25,390,0.07,0.457,1.834,0.405,1.843,71.4,1.986,52.92,44.28,22.37,72.53731247,Exp1.csv,
1_051_B1_7_f,1.0,2,51,1,3,f,7,0.0,12,90.9,90.4,na,6,0.25,390,0.07,0.468,1.944,0.429,1.864,69.9,2.078,52.92,44.28,22.37,72.53731247,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,1,0.25,310,0.1,0.878,3.082,0.074,1.561,100.0,3.243,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,2,0.25,310,0.1,0.858,3.062,0.094,1.581,101.5,3.252,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,3,0.25,310,0.1,0.861,3.225,0.049,1.641,101.3,3.486,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,4,0.25,310,0.1,0.875,3.057,0.07,1.568,101.5,3.328,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,5,0.25,310,0.1,0.863,3.119,0.078,1.584,100.5,3.323,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_2_g,1.0,2,51,1,1,g,2,0.0,12,90.9,90.4,na,6,0.25,310,0.1,0.882,3.0,0.049,1.516,100.7,3.15,68.78,49.87,23.98,88.27652972,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,1,0.25,310,0.07,0.393,1.921,0.223,2.276,91.2,2.241,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,2,0.25,310,0.07,0.388,1.933,0.444,2.374,85.1,2.132,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,3,0.25,310,0.07,0.378,1.77,0.168,2.085,76.2,2.083,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,4,0.25,310,0.07,0.39,1.808,0.066,2.031,68.7,2.073,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,5,0.25,310,0.07,0.402,1.88,0.173,2.002,69.2,2.266,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_051_B1_1_i,1.0,2,51,1,1,i,1,0.0,12,90.9,90.4,na,6,0.25,310,0.07,0.397,1.944,0.133,2.223,84.0,2.259,55.84,42.95,22.11,73.83535874,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,1,0.5,310,0.1,0.944,3.647,0.578,2.032,100.2,3.912,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,2,0.5,310,0.1,0.894,3.51,0.683,2.171,101.5,3.643,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,3,0.5,310,0.1,0.888,3.449,0.678,2.143,100.9,3.527,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,4,0.5,310,0.1,0.896,3.582,0.687,2.162,100.5,3.795,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,5,0.5,310,0.1,0.91,3.393,0.743,2.127,101.0,3.597,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_11_a,1.0,2,61,2,4,a,11,0.0,12,90.4,89.4,na,6,0.5,310,0.1,0.91,3.393,0.743,2.127,101.0,3.597,139.5,69.35,73.61,172.3023639,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,1,0.5,310,0.07,0.456,2.082,0.236,2.084,69.2,2.155,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,2,0.5,310,0.07,0.453,2.134,0.169,2.066,67.9,2.235,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,3,0.5,310,0.07,0.452,2.014,0.208,2.001,71.6,2.109,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,4,0.5,310,0.07,0.451,1.952,0.227,1.949,70.4,2.015,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,5,0.5,310,0.07,0.442,2.116,0.144,2.115,68.8,2.26,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_10_c,1.0,2,61,2,4,c,10,0.0,12,90.4,89.4,na,6,0.5,310,0.07,0.445,1.979,0.168,2.003,69.4,2.118,109.1,57.9,63.82,139.0259415,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,1,0.5,350,0.1,0.653,2.874,0.31,2.05,101.1,3.059,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,2,0.5,350,0.1,0.625,2.743,0.41,2.119,102.1,3.019,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,3,0.5,350,0.1,0.616,2.657,0.47,2.104,100.6,2.921,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,4,0.5,350,0.1,0.605,2.606,0.438,2.077,100.1,2.728,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,5,0.5,350,0.1,0.622,2.747,0.338,2.103,99.1,2.84,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_14_e,1.0,2,61,2,5,e,14,0.0,12,90.4,89.4,na,6,0.5,350,0.1,0.622,2.708,0.456,2.11,101.1,2.808,143.5,69.57,71.62,174.8189329,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,1,0.5,350,0.07,0.369,1.575,-0.035,1.787,70.0,1.736,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,2,0.5,350,0.07,0.407,1.724,0.011,1.758,69.9,1.917,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,3,0.5,350,0.07,0.403,1.675,-0.064,1.728,71.2,1.787,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,4,0.5,350,0.07,0.404,1.531,-0.112,1.615,70.9,1.612,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,5,0.5,350,0.07,0.403,1.663,-0.017,1.723,70.4,1.798,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_13_f,1.0,2,61,2,5,f,13,0.0,12,90.4,89.4,na,6,0.5,350,0.07,0.362,1.54,0.058,1.79,70.0,1.674,112.4,57.46,63.16,141.1545153,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,1,0.5,390,0.07,0.255,1.171,-0.196,1.984,48.7,1.314,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,2,0.5,390,0.07,0.258,1.111,-0.256,1.916,52.3,1.214,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,3,0.5,390,0.07,0.267,1.209,-0.165,1.952,49.4,1.285,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,4,0.5,390,0.07,0.295,1.431,-0.074,2.183,52.4,1.736,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,5,0.5,390,0.07,0.288,1.24,-0.229,1.898,56.4,1.318,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_16_g,1.0,2,61,2,6,g,16,0.0,12,90.4,89.4,na,6,0.5,390,0.07,0.275,1.229,-0.083,2.061,47.5,1.405,116.2,58.82,65.47,145.7688351,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,1,0.5,390,0.1,0.413,2.04,-0.025,2.268,78.8,2.272,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,2,0.5,390,0.1,0.396,1.974,0.233,2.399,60.0,2.086,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,3,0.5,390,0.1,0.389,1.962,0.185,2.329,73.7,2.074,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,4,0.5,390,0.1,0.367,1.901,0.245,2.39,87.3,1.981,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,5,0.5,390,0.1,0.406,2.006,0.001,2.307,67.3,2.187,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_061_B2_17_h,1.0,2,61,2,6,h,17,0.0,12,90.4,89.4,na,6,0.5,390,0.1,0.418,1.986,-0.044,2.184,71.4,2.176,144.9,69.67,69.12,175.0071236,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,1,0.8,310,0.1,1.014,4.001,0.127,1.753,100.8,4.233,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,2,0.8,310,0.1,0.974,4.021,0.222,1.839,100.8,4.329,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,3,0.8,310,0.1,0.977,3.929,0.306,1.87,98.7,4.285,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,4,0.8,310,0.1,0.966,3.764,0.304,1.805,101.4,4.006,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,5,0.8,310,0.1,0.929,3.799,0.255,1.862,99.0,4.106,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_20_a,1.0,2,71,3,7,a,20,0.0,12,89.4,87.8,na,6,0.8,310,0.1,0.918,3.775,0.302,1.915,100.6,4.276,224.2,77.48,227.5,328.6716301,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,1,0.8,310,0.07,0.653,2.546,0.124,1.699,69.0,2.616,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,2,0.8,310,0.07,0.603,2.315,0.236,1.742,70.9,2.458,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,3,0.8,310,0.07,0.615,2.371,0.121,1.704,71.1,2.614,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,4,0.8,310,0.07,0.607,2.271,0.106,1.64,70.3,2.351,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,5,0.8,310,0.07,0.681,2.584,0.163,1.665,69.9,2.826,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_19_b,1.0,2,71,3,7,b,19,0.0,12,89.4,87.8,na,6,0.8,310,0.07,0.753,2.911,0.373,1.828,70.0,3.03,165.7,62.01,122.1,214.9654393,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,1,0.8,350,0.07,0.569,2.24,0.139,1.687,70.4,2.419,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,2,0.8,350,0.07,0.581,2.296,0.051,1.693,70.4,2.427,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,3,0.8,350,0.07,0.584,2.256,0.083,1.637,70.9,2.434,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,4,0.8,350,0.07,0.579,2.318,0.056,1.694,71.1,2.464,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,5,0.8,350,0.07,0.566,2.187,0.078,1.65,70.8,2.478,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_22_d,1.0,2,71,3,8,d,22,0.0,12,89.4,87.8,na,6,0.8,350,0.07,0.539,2.245,0.148,1.75,70.6,2.389,172.4,59.8,126.3,221.9222612,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,1,0.8,350,0.1,0.685,2.701,-0.122,1.73,101.1,2.872,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,2,0.8,350,0.1,0.644,2.576,-0.055,1.728,101.6,2.847,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,3,0.8,350,0.1,0.692,2.674,-0.058,1.697,100.9,2.827,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,4,0.8,350,0.1,0.66,2.606,-0.062,1.738,101.3,2.703,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,5,0.8,350,0.1,0.698,2.76,-0.012,1.72,102.0,2.948,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_23_f,1.0,2,71,3,8,f,23,0.0,12,89.4,87.8,na,6,0.8,350,0.1,0.698,2.677,-0.081,1.708,101.4,2.809,231.4,78.87,224.3,331.7784304,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,1,0.8,390,0.07,0.489,2.194,0.262,2.071,71.7,2.582,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,2,0.8,390,0.07,0.465,2.085,0.214,2.044,69.9,2.348,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,3,0.8,390,0.07,0.484,2.237,0.343,2.202,70.4,2.492,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,4,0.8,390,0.07,0.489,2.19,0.215,2.034,70.8,2.332,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,5,0.8,390,0.07,0.439,1.958,0.21,2.001,71.3,2.107,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_25_g,1.0,2,71,3,9,g,25,0.0,12,89.4,87.8,na,6,0.8,390,0.07,0.439,2.005,0.255,2.066,70.5,2.278,175.1,62.81,125.2,224.2323485,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,1,0.8,390,0.1,0.538,2.328,-0.013,1.92,79.0,2.546,236.9,77.17,223.4,334.6406713,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,2,0.8,390,0.1,0.597,2.429,-0.162,1.813,100.7,2.742,236.9,77.17,223.4,334.6406713,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,3,0.8,390,0.1,0.61,2.31,-0.176,1.711,101.8,2.436,236.9,77.17,223.4,334.6406713,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,4,0.8,390,0.1,0.569,2.251,-0.275,1.754,101.5,2.424,236.9,77.17,223.4,334.6406713,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,5,0.8,390,0.1,0.592,2.384,-0.127,1.791,102.2,2.638,236.9,77.17,223.4,334.6406713,Exp1.csv,
1_071_B3_26_i,1.0,2,71,3,9,i,26,0.0,12,89.4,87.8,na,6,0.8,390,0.1,0.579,2.361,-0.223,1.759,102.2,2.467,236.9,77.17,223.4,334.6406713,Exp1.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,1,0.25,350,0.09,0.441,2.136,0.985,3.052,91.4,2.537,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,2,0.25,350,0.09,0.319,1.679,0.878,3.145,90.4,1.913,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,3,0.25,350,0.09,0.377,1.905,0.893,3.053,93.8,2.05,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,4,0.25,350,0.09,0.331,1.743,1.077,3.437,85.8,1.883,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,5,0.25,350,0.09,0.333,1.782,1.156,3.574,88.3,1.852,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_2_b,2.0,1,43,1,na,b,2,0.0,12,87.1,86.6,na,6,0.25,350,0.09,0.37,1.908,0.918,3.109,89.8,1.989,63.37,52.39,27.34,86.64839641,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,1,0.25,350,0.07,0.236,1.083,0.447,2.035,70.5,1.148,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,2,0.25,350,0.07,0.234,1.013,0.431,1.915,72.1,1.116,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,3,0.25,350,0.07,0.236,1.02,0.47,1.938,70.9,1.176,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,4,0.25,350,0.07,0.273,1.181,0.306,1.882,70.2,1.312,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,5,0.25,350,0.07,0.238,1.002,0.472,1.881,70.2,1.099,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_1_e,2.0,1,43,1,na,e,1,0.0,12,87.1,86.6,na,6,0.25,350,0.07,0.237,0.972,0.421,1.789,70.3,1.1,51.5,45.96,25.9,73.72504052,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,1,0.25,350,0.09,0.38,1.739,0.522,2.16,81.9,1.912,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,2,0.25,350,0.09,0.313,1.423,0.382,1.993,76.9,1.52,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,3,0.25,350,0.09,0.312,1.398,0.265,1.931,78.6,1.503,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,4,0.25,350,0.09,0.302,1.265,0.08,1.801,85.0,1.431,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,5,0.25,350,0.09,0.32,1.34,0.169,1.794,76.6,1.478,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_2_f,2.0,2,43,1,na,f,2,0.0,12,87.1,86.6,na,6,0.25,350,0.09,0.322,1.361,0.186,1.844,82.5,1.47,63.52,49.88,25.1,84.57431525,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,1,0.25,350,0.07,0.143,0.778,0.521,2.543,31.4,0.931,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,2,0.25,350,0.07,0.147,0.706,0.289,2.186,36.2,0.84,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,3,0.25,350,0.07,0.142,0.74,0.073,2.368,32.3,0.89,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,4,0.25,350,0.07,0.166,0.839,0.237,2.279,39.8,0.992,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,5,0.25,350,0.07,0.159,0.831,0.271,2.33,35.3,0.902,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_043_L1_1_g,2.0,2,43,1,na,g,1,0.0,12,87.1,86.6,na,6,0.25,350,0.07,0.155,0.816,0.209,2.407,35.7,0.975,55.29,44.64,24.17,75.0593272,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,1,0.5,350,0.09,0.954,3.805,0.651,2.164,90.5,4.047,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,2,0.5,350,0.09,0.844,3.404,0.622,2.167,90.2,3.76,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,3,0.5,350,0.09,0.793,3.407,0.817,2.511,89.3,3.618,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,4,0.5,350,0.09,0.793,3.293,0.726,2.316,90.2,3.539,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,5,0.5,350,0.09,0.76,3.258,0.802,2.489,91.8,3.487,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_6_c,2.0,1,53,2,na,c,6,0.0,12,86.6,85.6,na,6,0.5,350,0.09,0.937,3.715,0.638,2.147,90.2,3.837,125.1,65.95,67.73,156.8016754,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,1,0.5,350,0.07,0.486,2.168,0.638,2.311,69.4,2.307,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,2,0.5,350,0.07,0.435,1.866,0.485,2.046,71.0,2.052,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,3,0.5,350,0.07,0.463,2.094,0.478,2.153,71.0,2.29,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,4,0.5,350,0.07,0.464,2.021,0.459,2.021,70.9,2.204,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,5,0.5,350,0.07,0.463,2.082,0.56,2.218,70.9,2.182,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_5_e,2.0,1,53,2,na,e,5,0.0,12,86.6,85.6,na,6,0.5,350,0.07,0.456,2.063,0.517,2.132,71.1,2.184,104.3,55.74,60.61,132.8872067,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,1,0.5,350,0.09,0.62,2.664,0.45,2.028,89.6,2.814,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,2,0.5,350,0.09,0.62,2.656,0.505,2.08,90.3,2.758,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,3,0.5,350,0.09,0.612,2.579,0.469,2.022,91.4,2.682,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,4,0.5,350,0.09,0.693,2.739,0.43,1.877,91.1,2.969,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,5,0.5,350,0.09,0.613,2.637,0.472,2.056,90.2,2.936,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_6_f,2.0,2,53,2,na,f,6,0.0,12,86.6,85.6,na,6,0.5,350,0.09,0.609,2.648,0.464,2.053,89.7,2.803,128.2,64.97,65.88,158.102863,Exp2.csv,
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,1,0.5,350,0.07,0.358,1.593,0.373,2.038,68.6,1.975,111.5,55.01,62.36,139.093924,Exp2.csv,
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,2,0.5,350,0.07,0.349,1.485,0.311,1.866,70.6,1.629,111.5,55.01,62.36,139.093924,Exp2.csv,
